short_id,downtime_start_week,error_week,error_code,error_message,error_category,prior_error_week,prior_error_code,prior_error_message,prior_error_category
OD13,2024-05-06,2024-04-08,77.0,no error message,Unknown Issue,2024-04-08,21.0,drops per volume,Process Issue
OD13,2024-05-13,2024-04-08,77.0,no error message,Unknown Issue,2024-04-08,21.0,drops per volume,Process Issue
OD13,2024-05-20,2024-04-08,77.0,no error message,Unknown Issue,2024-04-08,21.0,drops per volume,Process Issue
OD13,2025-02-03,2024-11-25,29.0,door,Door Opened,2024-11-25,40.0,max. heat. temp. rea,Heating System Issue
OD13,2025-02-10,2024-11-25,29.0,door,Door Opened,2024-11-25,40.0,max. heat. temp. rea,Heating System Issue
OD13,2025-02-17,2024-11-25,29.0,door,Door Opened,2024-11-25,40.0,max. heat. temp. rea,Heating System Issue
OD13,2025-02-24,2024-11-25,29.0,door,Door Opened,2024-11-25,40.0,max. heat. temp. rea,Heating System Issue
OD13,2025-03-03,2024-11-25,29.0,door,Door Opened,2024-11-25,40.0,max. heat. temp. rea,Heating System Issue
OD13,2025-03-10,2024-11-25,29.0,door,Door Opened,2024-11-25,40.0,max. heat. temp. rea,Heating System Issue
OD13,2025-03-17,2024-11-25,29.0,door,Door Opened,2024-11-25,40.0,max. heat. temp. rea,Heating System Issue
OD13,2025-03-24,2024-11-25,29.0,door,Door Opened,2024-11-25,40.0,max. heat. temp. rea,Heating System Issue
OD14,2023-10-23,2023-10-16,39.0,max. heating temp. r,Heating System Issue,2023-10-16,21.0,gotas por volume,Process Issue
OD14,2023-10-30,2023-10-16,39.0,max. heating temp. r,Heating System Issue,2023-10-16,21.0,gotas por volume,Process Issue
OD14,2023-11-06,2023-10-16,39.0,max. heating temp. r,Heating System Issue,2023-10-16,21.0,gotas por volume,Process Issue
OD14,2023-11-13,2023-10-16,39.0,max. heating temp. r,Heating System Issue,2023-10-16,21.0,gotas por volume,Process Issue
OD14,2023-11-20,2023-10-16,39.0,max. heating temp. r,Heating System Issue,2023-10-16,21.0,gotas por volume,Process Issue
OD14,2023-11-27,2023-10-16,39.0,max. heating temp. r,Heating System Issue,2023-10-16,21.0,gotas por volume,Process Issue
OD14,2023-12-11,2023-12-04,30.0,taxa de destilação,Calibration Issue,2023-12-04,39.0,max. heating temp. r,Heating System Issue
OD14,2024-02-26,2024-02-19,21.0,gotas por volume,Process Issue,2024-02-12,39.0,max. heating temp. r,Heating System Issue
OD14,2024-07-22,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2024-07-29,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2024-08-05,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2024-08-12,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2024-08-19,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2024-08-26,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2024-09-02,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2024-09-09,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2024-09-16,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2024-09-23,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2024-09-30,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2024-10-07,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2024-10-14,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2024-10-21,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2024-10-28,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2024-11-04,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2024-11-11,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2024-11-18,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2024-11-25,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2024-12-02,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2024-12-09,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2024-12-16,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2024-12-23,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2024-12-30,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2025-01-06,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2025-01-13,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2025-01-20,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2025-01-27,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2025-02-03,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2025-02-10,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2025-02-17,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2025-02-24,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2025-03-03,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2025-03-10,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2025-03-17,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD14,2025-03-24,2024-07-15,0.0,fogo,Safety Hazard,2024-07-15,26.0,ponto inicial de ebu,Calibration Issue
OD15,2023-10-30,2023-10-23,11.0,vapor temperature,Process Issue,2023-10-23,77.0,no error message,Unknown Issue
OD15,2023-11-06,2023-10-23,11.0,vapor temperature,Process Issue,2023-10-23,77.0,no error message,Unknown Issue
OD15,2023-11-13,2023-11-06,33.0,check the heating bl,Heating System Issue,2023-11-06,40.0,max. heat. temp. rea,Heating System Issue
OD15,2023-11-20,2023-11-13,33.0,check the heating bl,Heating System Issue,2023-11-13,40.0,max. heat. temp. rea,Heating System Issue
OD15,2023-11-27,2023-11-13,33.0,check the heating bl,Heating System Issue,2023-11-13,40.0,max. heat. temp. rea,Heating System Issue
OD15,2023-12-04,2023-11-27,29.0,door,Door Opened,2023-11-27,34.0,receiver seems not t,Process Issue
OD15,2023-12-11,2023-12-04,77.0,no error message,Unknown Issue,2023-12-04,40.0,max. heat. temp. rea,Heating System Issue
OD15,2023-12-18,2023-12-11,34.0,receiver seems not t,Process Issue,2023-12-11,39.0,max. heating temp. r,Heating System Issue
OD15,2023-12-25,2023-12-18,29.0,door,Door Opened,2023-12-18,33.0,check the heating bl,Heating System Issue
OD15,2024-01-01,2023-12-18,29.0,door,Door Opened,2023-12-18,33.0,check the heating bl,Heating System Issue
OD15,2024-01-08,2024-01-01,33.0,check the heating bl,Heating System Issue,2024-01-01,0.0,fire,Safety Hazard
OD15,2024-01-15,2024-01-08,77.0,no error message,Unknown Issue,2024-01-08,33.0,check the heating bl,Heating System Issue
OD15,2024-01-22,2024-01-15,40.0,max. heat. temp. rea,Heating System Issue,2024-01-15,34.0,receiver seems not t,Process Issue
OD15,2024-01-29,2024-01-22,40.0,max. heat. temp. rea,Heating System Issue,2024-01-22,24.0,follower,Sensor Issue
OD15,2024-02-05,2024-01-22,40.0,max. heat. temp. rea,Heating System Issue,2024-01-22,24.0,follower,Sensor Issue
OD15,2024-02-12,2024-01-22,40.0,max. heat. temp. rea,Heating System Issue,2024-01-22,24.0,follower,Sensor Issue
OD15,2024-02-19,2024-01-22,40.0,max. heat. temp. rea,Heating System Issue,2024-01-22,24.0,follower,Sensor Issue
OD15,2024-02-26,2024-01-22,40.0,max. heat. temp. rea,Heating System Issue,2024-01-22,24.0,follower,Sensor Issue
OD15,2024-03-04,2024-01-22,40.0,max. heat. temp. rea,Heating System Issue,2024-01-22,24.0,follower,Sensor Issue
OD15,2024-03-11,2024-01-22,40.0,max. heat. temp. rea,Heating System Issue,2024-01-22,24.0,follower,Sensor Issue
OD15,2024-03-18,2024-01-22,40.0,max. heat. temp. rea,Heating System Issue,2024-01-22,24.0,follower,Sensor Issue
OD15,2024-03-25,2024-01-22,40.0,max. heat. temp. rea,Heating System Issue,2024-01-22,24.0,follower,Sensor Issue
OD15,2024-04-01,2024-01-22,40.0,max. heat. temp. rea,Heating System Issue,2024-01-22,24.0,follower,Sensor Issue
OD15,2024-04-08,2024-04-01,77.0,no error message,Unknown Issue,2024-04-01,34.0,receiver seems not t,Process Issue
OD15,2024-04-15,2024-04-08,21.0,drops per volume,Process Issue,2024-04-08,77.0,no error message,Unknown Issue
OD15,2024-04-22,2024-04-08,21.0,drops per volume,Process Issue,2024-04-08,77.0,no error message,Unknown Issue
OD15,2024-04-29,2024-04-08,21.0,drops per volume,Process Issue,2024-04-08,77.0,no error message,Unknown Issue
OD15,2024-05-06,2024-04-08,21.0,drops per volume,Process Issue,2024-04-08,77.0,no error message,Unknown Issue
OD15,2024-05-13,2024-04-08,21.0,drops per volume,Process Issue,2024-04-08,77.0,no error message,Unknown Issue
OD15,2024-05-20,2024-04-08,21.0,drops per volume,Process Issue,2024-04-08,77.0,no error message,Unknown Issue
OD15,2024-05-27,2024-04-08,21.0,drops per volume,Process Issue,2024-04-08,77.0,no error message,Unknown Issue
OD15,2024-06-03,2024-04-08,21.0,drops per volume,Process Issue,2024-04-08,77.0,no error message,Unknown Issue
OD15,2024-06-10,2024-06-03,39.0,max. heating temp. r,Heating System Issue,2024-06-03,34.0,receiver seems not t,Process Issue
OD15,2024-06-17,2024-06-10,24.0,follower,Sensor Issue,2024-06-10,23.0,follower2 light barr,Sensor Issue
OD15,2024-06-24,2024-06-10,24.0,follower,Sensor Issue,2024-06-10,23.0,follower2 light barr,Sensor Issue
OD15,2024-07-01,2024-06-24,42.0,receiver temperature,Sensor Issue,2024-06-24,29.0,door,Door Opened
OD15,2024-07-08,2024-07-01,77.0,no error message,Unknown Issue,2024-07-01,42.0,receiver temperature,Sensor Issue
OD15,2024-07-15,2024-07-01,77.0,no error message,Unknown Issue,2024-07-01,42.0,receiver temperature,Sensor Issue
OD15,2024-07-22,2024-07-15,33.0,check the heating bl,Heating System Issue,2024-07-15,77.0,no error message,Unknown Issue
OD15,2024-07-29,2024-07-22,29.0,door,Door Opened,2024-07-22,77.0,no error message,Unknown Issue
OD15,2024-08-05,2024-07-22,29.0,door,Door Opened,2024-07-22,77.0,no error message,Unknown Issue
OD15,2024-08-12,2024-08-05,77.0,no error message,Unknown Issue,2024-08-05,29.0,door,Door Opened
OD15,2024-08-19,2024-08-05,77.0,no error message,Unknown Issue,2024-08-05,29.0,door,Door Opened
OD15,2024-08-26,2024-08-19,77.0,no error message,Unknown Issue,2024-08-19,29.0,door,Door Opened
OD15,2024-09-02,2024-08-19,77.0,no error message,Unknown Issue,2024-08-19,29.0,door,Door Opened
OD15,2024-09-09,2024-08-19,77.0,no error message,Unknown Issue,2024-08-19,29.0,door,Door Opened
OD15,2024-09-16,2024-09-09,77.0,no error message,Unknown Issue,2024-09-09,39.0,max. heating temp. r,Heating System Issue
OD15,2024-09-23,2024-09-16,39.0,max. heating temp. r,Heating System Issue,2024-09-16,29.0,door,Door Opened
OD15,2024-09-30,2024-09-16,39.0,max. heating temp. r,Heating System Issue,2024-09-16,29.0,door,Door Opened
OD15,2024-10-07,2024-09-30,77.0,no error message,Unknown Issue,2024-09-30,71.0,condensertemp out of,Cooling System Issue
OD15,2024-10-14,2024-10-07,26.0,initial boiling poin,Calibration Issue,2024-10-07,18.0,exchanger temperatur,Heating System Issue
