short_id,instrument_id,week,test_count,error_count,critical_error_count,error_rate,critical_error_rate,downtime_hours
,2df7e68d-32af-450d-a6ca-b82653d76940,2023-11-20,21,0,0,0.0,0.0,170.0
,2df7e68d-32af-450d-a6ca-b82653d76940,2023-11-27,15,0,0,0.0,0.0,170.0
,2df7e68d-32af-450d-a6ca-b82653d76940,2023-12-04,12,0,0,0.0,0.0,170.0
,2df7e68d-32af-450d-a6ca-b82653d76940,2023-12-11,7,0,0,0.0,0.0,170.0
,2df7e68d-32af-450d-a6ca-b82653d76940,2023-12-18,12,3,0,0.25,0.0,170.0
,2df7e68d-32af-450d-a6ca-b82653d76940,2023-12-25,11,0,0,0.0,0.0,170.0
,2df7e68d-32af-450d-a6ca-b82653d76940,2024-01-01,4,0,0,0.0,0.0,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2023-08-28,4,0,0,0.0,0.0,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2023-09-04,9,0,0,0.0,0.0,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2023-10-16,28,33,17,1.1785714285714286,0.6071428571428571,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2023-10-23,37,17,7,0.4594594594594595,0.1891891891891892,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2023-10-30,44,24,12,0.5454545454545454,0.2727272727272727,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2023-11-06,4,0,0,0.0,0.0,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2023-11-20,1,0,0,0.0,0.0,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2023-11-27,17,0,0,0.0,0.0,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2023-12-04,20,3,2,0.15,0.1,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2023-12-11,16,0,0,0.0,0.0,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2023-12-18,22,2,0,0.0909090909090909,0.0,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2023-12-25,17,7,6,0.4117647058823529,0.3529411764705882,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-01-01,49,7,4,0.1428571428571428,0.0816326530612244,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-01-08,67,47,25,0.7014925373134329,0.373134328358209,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-01-15,25,9,5,0.36,0.2,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-01-22,45,21,10,0.4666666666666667,0.2222222222222222,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-01-29,23,8,3,0.3478260869565217,0.1304347826086956,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-02-05,40,30,13,0.75,0.325,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-02-12,26,17,8,0.6538461538461539,0.3076923076923077,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-02-19,17,6,2,0.3529411764705882,0.1176470588235294,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-02-26,28,0,0,0.0,0.0,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-03-04,40,6,2,0.15,0.05,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-03-11,32,6,4,0.1875,0.125,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-03-18,65,0,0,0.0,0.0,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-03-25,72,1,1,0.0138888888888888,0.0138888888888888,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-04-01,135,68,37,0.5037037037037037,0.2740740740740741,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-04-08,113,93,56,0.8230088495575221,0.495575221238938,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-04-15,147,72,30,0.4897959183673469,0.2040816326530612,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-04-22,48,18,3,0.375,0.0625,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-04-29,37,3,2,0.081081081081081,0.054054054054054,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-05-06,64,9,3,0.140625,0.046875,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-05-13,58,7,4,0.1206896551724138,0.0689655172413793,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-05-20,42,2,0,0.0476190476190476,0.0,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-05-27,70,23,13,0.3285714285714285,0.1857142857142857,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-06-03,92,9,4,0.0978260869565217,0.0434782608695652,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-06-10,106,18,12,0.1698113207547169,0.1132075471698113,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-06-17,32,5,3,0.15625,0.09375,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-06-24,57,12,6,0.2105263157894736,0.1052631578947368,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-07-01,103,29,12,0.2815533980582524,0.116504854368932,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-07-08,107,52,19,0.4859813084112149,0.1775700934579439,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-07-15,143,39,22,0.2727272727272727,0.1538461538461538,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-07-22,84,18,8,0.2142857142857142,0.0952380952380952,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-07-29,80,112,36,1.4,0.45,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-08-05,102,47,16,0.4607843137254901,0.1568627450980392,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-08-12,80,51,27,0.6375,0.3375,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-08-19,158,183,72,1.1582278481012658,0.4556962025316455,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-08-26,94,43,23,0.4574468085106383,0.2446808510638297,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-09-02,124,151,59,1.217741935483871,0.4758064516129032,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-09-09,97,53,23,0.5463917525773195,0.2371134020618556,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-09-16,89,81,37,0.9101123595505618,0.4157303370786517,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-09-23,140,205,73,1.4642857142857142,0.5214285714285715,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-09-30,89,80,40,0.898876404494382,0.449438202247191,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-10-07,112,144,55,1.2857142857142858,0.4910714285714285,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-10-14,111,32,18,0.2882882882882883,0.1621621621621621,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-10-21,192,79,29,0.4114583333333333,0.1510416666666666,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-10-28,145,34,17,0.2344827586206896,0.1172413793103448,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-11-04,131,212,89,1.618320610687023,0.6793893129770993,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-11-11,93,50,28,0.5376344086021505,0.3010752688172043,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-11-18,121,140,74,1.1570247933884297,0.6115702479338843,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-11-25,211,186,77,0.8815165876777251,0.3649289099526066,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-12-02,140,180,88,1.2857142857142858,0.6285714285714286,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-12-09,138,74,34,0.5362318840579711,0.2463768115942029,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-12-16,135,188,97,1.3925925925925926,0.7185185185185186,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-12-23,189,434,194,2.2962962962962963,1.0264550264550265,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-12-30,247,254,111,1.02834008097166,0.4493927125506073,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2025-01-06,183,100,50,0.546448087431694,0.273224043715847,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2025-01-13,132,120,64,0.9090909090909092,0.4848484848484848,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2025-01-20,176,114,47,0.6477272727272727,0.2670454545454545,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2025-01-27,257,620,257,2.412451361867704,1.0,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2025-02-03,251,388,211,1.545816733067729,0.8406374501992032,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2025-02-10,192,242,122,1.2604166666666667,0.6354166666666666,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2025-02-17,192,462,238,2.40625,1.2395833333333333,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2025-02-24,229,455,193,1.9868995633187767,0.8427947598253275,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2025-03-03,341,672,273,1.970674486803519,0.8005865102639296,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2025-03-10,222,253,131,1.1396396396396395,0.5900900900900901,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2025-03-17,160,232,129,1.45,0.80625,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2025-03-24,143,0,0,0.0,0.0,170.0
,31918705-0179-47c5-ba12-afb2366af552,2023-09-18,5,13,9,2.6,1.8,170.0
,31918705-0179-47c5-ba12-afb2366af552,2023-09-25,6,23,17,3.8333333333333335,2.833333333333333,170.0
,31918705-0179-47c5-ba12-afb2366af552,2023-10-02,30,57,36,1.9,1.2,170.0
,31918705-0179-47c5-ba12-afb2366af552,2023-10-09,17,18,12,1.0588235294117647,0.7058823529411765,170.0
,31918705-0179-47c5-ba12-afb2366af552,2023-10-16,50,146,104,2.92,2.08,170.0
,31918705-0179-47c5-ba12-afb2366af552,2023-10-23,12,37,26,3.083333333333333,2.1666666666666665,170.0
,333b4d1f-edbc-4cdf-b651-e2c159f1a3db,2022-10-03,9,0,0,0.0,0.0,170.0
,333b4d1f-edbc-4cdf-b651-e2c159f1a3db,2022-10-10,9,0,0,0.0,0.0,170.0
,333b4d1f-edbc-4cdf-b651-e2c159f1a3db,2022-10-17,14,0,0,0.0,0.0,170.0
,333b4d1f-edbc-4cdf-b651-e2c159f1a3db,2022-10-24,5,0,0,0.0,0.0,170.0
,333b4d1f-edbc-4cdf-b651-e2c159f1a3db,2022-11-14,3,0,0,0.0,0.0,170.0
,333b4d1f-edbc-4cdf-b651-e2c159f1a3db,2022-11-21,8,0,0,0.0,0.0,170.0
,333b4d1f-edbc-4cdf-b651-e2c159f1a3db,2022-11-28,28,0,0,0.0,0.0,170.0
,333b4d1f-edbc-4cdf-b651-e2c159f1a3db,2022-12-05,34,0,0,0.0,0.0,170.0
,333b4d1f-edbc-4cdf-b651-e2c159f1a3db,2022-12-12,32,0,0,0.0,0.0,170.0
,333b4d1f-edbc-4cdf-b651-e2c159f1a3db,2022-12-19,41,0,0,0.0,0.0,170.0
,333b4d1f-edbc-4cdf-b651-e2c159f1a3db,2022-12-26,40,0,0,0.0,0.0,170.0
,333b4d1f-edbc-4cdf-b651-e2c159f1a3db,2023-01-02,42,0,0,0.0,0.0,170.0
,333b4d1f-edbc-4cdf-b651-e2c159f1a3db,2023-01-09,55,0,0,0.0,0.0,170.0
,333b4d1f-edbc-4cdf-b651-e2c159f1a3db,2023-01-16,38,0,0,0.0,0.0,170.0
,333b4d1f-edbc-4cdf-b651-e2c159f1a3db,2023-01-23,46,0,0,0.0,0.0,170.0
,333b4d1f-edbc-4cdf-b651-e2c159f1a3db,2023-01-30,53,0,0,0.0,0.0,170.0
,333b4d1f-edbc-4cdf-b651-e2c159f1a3db,2023-02-06,26,0,0,0.0,0.0,170.0
,333b4d1f-edbc-4cdf-b651-e2c159f1a3db,2023-02-27,15,0,0,0.0,0.0,170.0
,333b4d1f-edbc-4cdf-b651-e2c159f1a3db,2024-04-01,8,6,4,0.75,0.5,170.0
OD08,339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-04-01,4,0,0,0.0,0.0,170.0
OD08,339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-04-08,3,7,3,2.333333333333333,1.0,170.0
OD08,339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-05-06,32,52,23,1.625,0.71875,170.0
OD08,339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-05-13,10,21,8,2.1,0.8,170.0
OD08,339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-05-27,41,43,16,1.048780487804878,0.3902439024390244,170.0
OD08,339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-06-03,3,0,0,0.0,0.0,170.0
OD08,339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-06-10,30,23,9,0.7666666666666667,0.3,170.0
OD08,339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-06-17,25,17,6,0.68,0.24,170.0
OD08,339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-06-24,49,92,40,1.877551020408164,0.8163265306122449,170.0
OD08,339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-07-01,44,78,25,1.7727272727272727,0.5681818181818182,170.0
OD08,339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-07-08,15,0,0,0.0,0.0,170.0
OD08,339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-07-15,54,53,25,0.9814814814814816,0.4629629629629629,170.0
OD08,339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-07-22,70,36,21,0.5142857142857142,0.3,170.0
OD08,339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-07-29,50,33,12,0.66,0.24,170.0
OD08,339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-08-05,42,42,20,1.0,0.4761904761904761,170.0
OD08,339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-08-12,52,165,100,3.173076923076923,1.9230769230769231,170.0
OD08,339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-08-19,56,69,19,1.2321428571428572,0.3392857142857143,170.0
OD08,339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-08-26,43,85,44,1.976744186046512,1.0232558139534884,170.0
OD08,339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-09-02,42,60,32,1.4285714285714286,0.7619047619047619,170.0
OD08,339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-09-09,42,98,43,2.333333333333333,1.0238095238095235,170.0
OD08,339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-09-16,37,70,37,1.891891891891892,1.0,170.0
OD08,339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-09-23,27,27,16,1.0,0.5925925925925926,170.0
OD08,339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-09-30,43,32,19,0.7441860465116279,0.4418604651162791,170.0
OD08,339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-10-07,2,8,6,4.0,3.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2023-07-10,4,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2023-07-17,12,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2023-07-24,8,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2023-07-31,12,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2023-08-07,18,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2023-08-14,14,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2023-08-21,7,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2023-08-28,5,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2023-09-04,10,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2023-09-11,14,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2023-09-18,15,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2023-09-25,10,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2023-10-02,12,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2023-10-09,9,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2023-10-16,9,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2023-10-23,3,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2023-10-30,6,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2023-11-06,3,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2023-11-13,6,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2023-11-27,2,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2023-12-04,9,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2023-12-11,2,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2023-12-18,5,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2023-12-25,4,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2024-01-01,8,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2024-01-08,8,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2024-02-19,6,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2024-02-26,4,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2024-03-04,3,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2024-03-11,19,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2024-03-18,5,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2024-07-29,133,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2024-08-12,3,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2024-08-19,3,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2024-08-26,7,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2024-09-02,2,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2024-09-09,4,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2024-10-21,8,0,0,0.0,0.0,170.0
MPP03,3496d2f1-d22c-4621-9f6b-2dbca40d015c,2024-10-28,5,0,0,0.0,0.0,170.0
CPP02,40099742-8937-46e4-9d96-9ea230115e6b,2024-04-15,39,1,1,0.0256410256410256,0.0256410256410256,170.0
CPP02,40099742-8937-46e4-9d96-9ea230115e6b,2024-04-22,43,0,0,0.0,0.0,170.0
CPP02,40099742-8937-46e4-9d96-9ea230115e6b,2024-04-29,52,1,1,0.0192307692307692,0.0192307692307692,170.0
CPP02,40099742-8937-46e4-9d96-9ea230115e6b,2024-05-06,53,1,1,0.0188679245283018,0.0188679245283018,170.0
CPP02,40099742-8937-46e4-9d96-9ea230115e6b,2024-05-13,41,1,1,0.024390243902439,0.024390243902439,170.0
CPP02,40099742-8937-46e4-9d96-9ea230115e6b,2024-05-20,34,0,0,0.0,0.0,170.0
CPP02,40099742-8937-46e4-9d96-9ea230115e6b,2024-05-27,10,0,0,0.0,0.0,170.0
CPP02,40099742-8937-46e4-9d96-9ea230115e6b,2024-06-03,52,0,0,0.0,0.0,170.0
CPP02,40099742-8937-46e4-9d96-9ea230115e6b,2024-06-10,52,0,0,0.0,0.0,170.0
CPP02,40099742-8937-46e4-9d96-9ea230115e6b,2024-06-17,50,0,0,0.0,0.0,170.0
CPP02,40099742-8937-46e4-9d96-9ea230115e6b,2024-06-24,11,0,0,0.0,0.0,170.0
CPP02,40099742-8937-46e4-9d96-9ea230115e6b,2024-09-23,6,0,0,0.0,0.0,170.0
CPP02,40099742-8937-46e4-9d96-9ea230115e6b,2024-09-30,46,0,0,0.0,0.0,170.0
CPP02,40099742-8937-46e4-9d96-9ea230115e6b,2024-10-07,53,0,0,0.0,0.0,170.0
CPP02,40099742-8937-46e4-9d96-9ea230115e6b,2024-10-14,50,0,0,0.0,0.0,170.0
CPP02,40099742-8937-46e4-9d96-9ea230115e6b,2024-10-21,73,1,1,0.0136986301369863,0.0136986301369863,170.0
CPP02,40099742-8937-46e4-9d96-9ea230115e6b,2024-10-28,34,0,0,0.0,0.0,170.0
CPP03,440b6470-efce-479e-be17-8d0f6792e339,2024-04-01,0,1,1,-1.1,-1.1,170.0
CPP03,440b6470-efce-479e-be17-8d0f6792e339,2024-04-08,1,0,0,0.0,0.0,170.0
CPP03,440b6470-efce-479e-be17-8d0f6792e339,2024-05-06,29,1,1,0.0344827586206896,0.0344827586206896,170.0
CPP03,440b6470-efce-479e-be17-8d0f6792e339,2024-05-13,50,1,1,0.02,0.02,170.0
CPP03,440b6470-efce-479e-be17-8d0f6792e339,2024-05-20,34,0,0,0.0,0.0,170.0
CPP03,440b6470-efce-479e-be17-8d0f6792e339,2024-05-27,11,0,0,0.0,0.0,170.0
CPP03,440b6470-efce-479e-be17-8d0f6792e339,2024-06-03,57,0,0,0.0,0.0,170.0
CPP03,440b6470-efce-479e-be17-8d0f6792e339,2024-06-10,56,0,0,0.0,0.0,170.0
CPP03,440b6470-efce-479e-be17-8d0f6792e339,2024-06-17,57,0,0,0.0,0.0,170.0
CPP03,440b6470-efce-479e-be17-8d0f6792e339,2024-06-24,13,0,0,0.0,0.0,170.0
CPP03,440b6470-efce-479e-be17-8d0f6792e339,2024-09-09,16,0,0,0.0,0.0,170.0
CPP03,440b6470-efce-479e-be17-8d0f6792e339,2024-09-16,59,0,0,0.0,0.0,170.0
CPP03,440b6470-efce-479e-be17-8d0f6792e339,2024-09-23,50,0,0,0.0,0.0,170.0
CPP03,440b6470-efce-479e-be17-8d0f6792e339,2024-09-30,51,0,0,0.0,0.0,170.0
CPP03,440b6470-efce-479e-be17-8d0f6792e339,2024-10-07,53,0,0,0.0,0.0,170.0
CPP03,440b6470-efce-479e-be17-8d0f6792e339,2024-10-14,48,0,0,0.0,0.0,170.0
CPP03,440b6470-efce-479e-be17-8d0f6792e339,2024-10-21,33,1,1,0.0303030303030303,0.0303030303030303,170.0
MPP02,4a85fc29-5ce7-4e90-b870-7d3001d2ce75,2024-04-29,40,0,0,0.0,0.0,170.0
MPP02,4a85fc29-5ce7-4e90-b870-7d3001d2ce75,2024-05-13,6,0,0,0.0,0.0,170.0
MPP02,4a85fc29-5ce7-4e90-b870-7d3001d2ce75,2024-05-20,0,2,2,-1.2000000000000002,-1.2000000000000002,170.0
MPP02,4a85fc29-5ce7-4e90-b870-7d3001d2ce75,2024-05-27,7,0,0,0.0,0.0,170.0
MPP02,4a85fc29-5ce7-4e90-b870-7d3001d2ce75,2024-06-24,1,0,0,0.0,0.0,170.0
MPP02,4a85fc29-5ce7-4e90-b870-7d3001d2ce75,2024-07-01,1,0,0,0.0,0.0,170.0
OD12,5064f4b6-85f1-41d9-8562-ae9948202868,2023-08-28,1,0,0,0.0,0.0,170.0
OD12,5064f4b6-85f1-41d9-8562-ae9948202868,2023-09-04,1,0,0,0.0,0.0,170.0
OD12,5064f4b6-85f1-41d9-8562-ae9948202868,2023-09-11,11,0,0,0.0,0.0,170.0
OD12,5064f4b6-85f1-41d9-8562-ae9948202868,2023-09-18,30,60,42,2.0,1.4,170.0
OD12,5064f4b6-85f1-41d9-8562-ae9948202868,2023-09-25,26,63,44,2.423076923076923,1.6923076923076923,170.0
OD12,5064f4b6-85f1-41d9-8562-ae9948202868,2023-10-02,47,57,35,1.2127659574468086,0.7446808510638298,170.0
OD12,5064f4b6-85f1-41d9-8562-ae9948202868,2023-10-09,11,0,0,0.0,0.0,170.0
OD12,5064f4b6-85f1-41d9-8562-ae9948202868,2023-10-23,23,10,8,0.4347826086956521,0.3478260869565217,170.0
OD12,5064f4b6-85f1-41d9-8562-ae9948202868,2023-10-30,31,4,2,0.1290322580645161,0.064516129032258,170.0
OD12,5064f4b6-85f1-41d9-8562-ae9948202868,2023-11-06,29,3,1,0.1034482758620689,0.0344827586206896,170.0
OD12,5064f4b6-85f1-41d9-8562-ae9948202868,2023-11-13,32,0,0,0.0,0.0,170.0
OD12,5064f4b6-85f1-41d9-8562-ae9948202868,2023-12-04,24,29,11,1.2083333333333333,0.4583333333333333,170.0
OD12,5064f4b6-85f1-41d9-8562-ae9948202868,2023-12-11,22,38,23,1.7272727272727273,1.0454545454545454,170.0
OD12,5064f4b6-85f1-41d9-8562-ae9948202868,2023-12-18,32,54,50,1.6875,1.5625,170.0
OD12,5064f4b6-85f1-41d9-8562-ae9948202868,2023-12-25,28,11,9,0.3928571428571428,0.3214285714285714,170.0
OD12,5064f4b6-85f1-41d9-8562-ae9948202868,2024-01-01,28,10,6,0.3571428571428571,0.2142857142857142,170.0
OD12,5064f4b6-85f1-41d9-8562-ae9948202868,2024-01-08,23,29,13,1.2608695652173914,0.5652173913043478,170.0
OD12,5064f4b6-85f1-41d9-8562-ae9948202868,2024-01-15,20,31,18,1.55,0.9,170.0
OD12,5064f4b6-85f1-41d9-8562-ae9948202868,2024-01-22,25,19,16,0.76,0.64,170.0
OD12,5064f4b6-85f1-41d9-8562-ae9948202868,2024-01-29,23,12,10,0.5217391304347826,0.4347826086956521,170.0
OD12,5064f4b6-85f1-41d9-8562-ae9948202868,2024-02-05,20,13,13,0.65,0.65,170.0
OD12,5064f4b6-85f1-41d9-8562-ae9948202868,2024-02-12,15,2,2,0.1333333333333333,0.1333333333333333,170.0
OD12,5064f4b6-85f1-41d9-8562-ae9948202868,2024-02-19,15,1,1,0.0666666666666666,0.0666666666666666,170.0
